parcel_id,date,ndvi_value,temperature_c,rainfall_mm,sensor_status,sensor_ok,mill_id,crop_type,sowing_date,area_hectares
PARCEL_005,2026-05-29,0.502,33.3,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,2026-01-23,0.396,34.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_013,2026-03-14,0.351,22.6,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_016,2026-01-25,0.118,33.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_007,2026-03-03,0.784,25.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_018,2026-03-20,0.742,25.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,2026-01-31,0.352,22.5,4.6,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_004,2026-05-04,0.485,21.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_017,2026-01-29,0.241,22.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_006,2026-03-16,0.882,32.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_004,2026-04-02,0.609,19.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_005,2026-04-10,0.559,32.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,2026-03-24,0.623,21.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_005,2026-05-16,0.442,24.8,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_005,2026-01-29,0.255,25.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_012,2026-03-03,0.184,22.3,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_014,2026-03-17,0.632,22.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_021,2026-02-11,0.251,16.1,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_001,2026-02-27,0.497,29.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_013,2026-01-15,0.141,19.0,3.8,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_011,2026-04-05,0.585,34.1,0.0,BAD_SENSOR,False,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_013,2026-02-21,0.207,30.4,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_025,2026-03-23,0.681,16.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_013,2026-01-17,0.179,29.5,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_024,2026-02-27,0.436,31.1,6.9,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_001,2026-03-26,0.721,19.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_014,2026-05-04,0.503,18.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_001,2026-01-29,0.294,23.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_008,2026-04-17,0.585,33.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_015,2026-05-23,0.446,17.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_015,2026-01-29,0.351,24.0,8.1,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_014,2026-05-07,0.553,31.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_010,2026-02-18,0.811,21.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_022,2026-01-05,0.19,20.7,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_021,2026-03-04,0.144,29.9,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_012,2026-05-21,0.746,17.3,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_007,2026-03-29,0.662,28.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_016,2026-05-02,0.452,27.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_010,2026-03-02,0.573,19.3,0.4,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_020,2026-04-08,0.741,32.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_007,2026-02-07,0.261,33.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,2026-03-24,0.863,34.6,7.2,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_009,2026-04-22,0.736,25.7,7.4,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_001,2026-03-05,0.335,20.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_014,2026-01-29,0.387,19.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,2026-02-04,0.404,28.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,2026-01-05,0.199,34.0,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_008,2026-05-27,0.572,31.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,2026-04-12,0.63,35.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_025,2026-05-09,0.519,30.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_007,2026-05-16,0.775,18.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_025,2026-04-16,0.592,26.3,0.0,ERROR,False,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,2026-05-07,0.666,28.4,4.5,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_004,2026-03-19,0.646,26.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_007,2026-03-11,0.734,24.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_007,2026-02-23,0.728,20.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_022,2026-02-07,0.26,16.8,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_018,2026-03-31,0.559,30.9,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_009,2026-04-15,0.72,27.2,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_023,2026-01-01,-0.06,22.4,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,2026-05-20,0.649,32.1,3.5,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_022,2026-04-10,0.792,34.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_007,2026-04-03,0.742,32.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_014,2026-01-20,0.432,33.9,0.0,BAD_SENSOR,False,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_014,2026-04-20,0.67,21.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_007,2026-03-24,0.838,31.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_008,2026-04-15,0.8,35.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_019,2026-02-18,0.859,33.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,2026-01-05,0.071,26.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_005,2026-04-04,0.558,31.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_023,2026-05-04,0.509,18.5,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_018,2026-02-10,0.572,18.6,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_012,2026-01-09,0.101,17.3,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_004,2026-03-10,0.775,20.8,5.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_004,2026-05-20,0.36,30.1,0.4,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,2026-03-30,0.843,20.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,2026-01-20,0.206,23.8,3.5,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_016,2026-03-01,0.822,26.2,1.8,ERROR,False,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,2026-02-18,0.825,33.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_003,2026-04-26,0.605,34.4,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_016,2026-02-06,0.235,30.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,2026-04-24,0.798,24.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,2026-05-25,0.602,27.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_003,2026-01-07,0.214,26.7,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_019,2026-05-19,0.422,24.5,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_013,2026-03-06,0.332,28.9,3.8,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_017,2026-04-02,0.85,18.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,2026-04-22,0.609,32.9,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_017,2026-02-16,0.681,28.7,0.0,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,2026-05-30,0.591,30.4,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_015,2026-05-22,0.506,17.9,8.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_025,2026-02-11,0.37,33.4,1.2,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_019,2026-01-18,0.313,32.1,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,2026-01-13,0.302,22.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_009,2026-05-12,0.67,23.6,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_022,2026-03-07,0.874,17.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_025,2026-05-13,0.463,30.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_024,2026-02-06,0.356,24.8,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_007,2026-02-04,0.449,22.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_002,2026-02-24,0.833,21.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_021,2026-04-20,0.367,20.5,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_003,2026-04-25,0.43,30.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_001,2026-05-10,0.878,23.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_015,2026-01-09,0.307,31.9,0.0,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_019,2026-03-27,0.866,32.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_023,2026-04-20,0.635,18.1,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_019,2026-04-26,0.429,34.4,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_005,2026-05-28,0.52,34.2,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_014,2026-03-25,0.666,24.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,2026-03-05,0.505,29.7,0.0,ERROR,False,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_009,2026-02-21,0.311,33.9,4.4,BAD_SENSOR,False,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_008,2026-02-18,0.371,29.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_007,2026-05-08,0.689,26.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_007,2026-05-06,0.499,28.7,3.6,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_024,2026-01-11,0.199,29.3,0.0,BAD_SENSOR,False,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_015,2026-03-03,0.722,16.0,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_019,2026-03-13,0.592,23.3,4.7,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_018,2026-05-28,0.45,29.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_003,2026-01-09,0.11,17.7,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_007,2026-03-07,0.64,32.0,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_009,2026-01-27,0.097,27.0,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,2026-03-01,0.795,23.9,4.9,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_014,2026-05-13,0.613,16.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_023,2026-05-08,0.598,17.0,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_010,2026-01-31,0.483,31.1,2.5,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_012,2026-03-21,0.394,33.0,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_025,2026-01-30,0.262,23.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,2026-01-09,0.151,22.9,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,2026-02-13,0.139,21.6,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_011,2026-04-21,0.685,20.7,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,2026-04-05,0.779,20.2,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_009,2026-02-25,0.236,33.4,7.2,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_003,2026-03-10,0.324,21.9,0.0,ERROR,False,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_012,2026-04-14,0.84,34.1,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_001,2026-03-11,0.352,35.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_004,2026-04-08,0.38,29.5,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_020,2026-01-26,0.229,15.9,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_001,2026-01-17,0.21,32.2,3.6,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_007,2026-04-04,0.635,29.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_008,2026-05-24,0.58,24.3,0.0,ERROR,False,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,2026-04-23,0.789,28.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_003,2026-03-12,0.295,26.4,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,2026-05-06,0.57,33.8,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_015,2026-03-12,0.495,15.5,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_002,2026-01-07,0.128,32.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,2026-04-26,0.506,34.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_020,2026-05-03,0.804,35.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_003,2026-05-10,0.479,31.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,2026-05-04,0.549,23.3,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_012,2026-05-20,0.766,18.9,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_005,2026-01-15,0.094,29.0,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,2026-04-08,0.85,21.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_004,2026-01-11,0.44,20.0,5.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_023,2026-01-22,0.177,16.1,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_019,2026-02-06,0.386,25.0,0.0,ERROR,False,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_022,2026-04-17,0.513,15.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_017,2026-04-20,0.471,31.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_012,2026-04-24,0.809,18.5,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_007,2026-03-14,0.828,23.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_003,2026-01-25,0.164,19.5,0.0,ERROR,False,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_025,2026-01-07,0.081,27.2,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_010,2026-03-07,0.628,32.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_015,2026-02-02,0.321,24.5,7.3,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_022,2026-04-18,0.536,25.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_002,2026-04-09,0.954,34.7,2.9,BAD_SENSOR,False,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_004,2026-05-14,0.59,35.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_023,2026-03-29,0.782,26.9,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_003,2026-02-27,0.303,33.3,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_014,2026-03-04,0.778,25.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_016,2026-01-12,0.225,31.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_022,2026-05-05,0.42,33.0,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_024,2026-03-06,0.422,22.7,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,2026-02-05,0.264,16.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_004,2026-05-11,0.629,21.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_025,2026-02-17,0.392,24.4,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_025,2026-05-16,0.448,26.5,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_012,2026-03-08,0.348,31.2,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_012,2026-03-12,0.298,25.4,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_022,2026-01-02,0.074,30.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_015,2026-02-03,0.199,29.7,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_012,2026-05-22,0.526,22.5,0.0,OK,True,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_008,2026-05-18,0.442,19.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_001,2026-02-01,0.186,15.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_005,2026-04-29,0.568,35.0,6.3,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_015,2026-01-30,0.513,33.5,1.6,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,2026-02-25,0.339,31.4,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,2026-02-17,0.544,19.6,1.4,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,2026-05-10,0.682,21.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_017,2026-04-13,0.602,34.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_007,2026-05-21,0.502,31.4,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_025,2026-01-20,0.143,26.0,0.0,OK,True,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_011,2026-01-17,0.235,25.0,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,2026-03-30,0.866,29.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,2026-03-21,0.633,20.4,4.0,OK,True,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_023,2026-01-08,0.207,31.3,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_010,2026-05-25,0.533,32.3,2.9,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_001,2026-04-26,0.781,34.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_017,2026-04-11,0.764,32.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_006,2026-04-08,0.569,30.2,0.0,BAD_SENSOR,False,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_017,2026-04-26,0.582,29.1,0.5,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_024,2026-03-19,0.551,30.2,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_016,2026-05-07,0.61,18.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,2026-01-03,0.35,21.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_003,2026-01-02,0.135,18.3,0.0,OK,True,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_004,2026-03-15,0.601,20.7,5.5,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_010,2026-05-07,0.526,28.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_007,2026-01-18,0.373,31.8,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_010,2026-04-14,0.435,15.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_020,2026-02-11,0.187,23.6,0.0,OK,True,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,2026-05-10,0.686,30.1,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,2026-05-17,0.601,25.9,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,2026-02-23,0.691,21.3,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_010,2026-03-12,0.667,23.6,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_005,2026-03-14,0.404,16.5,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_019,2026-05-18,0.444,30.1,5.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_015,2026-05-11,0.724,33.6,8.6,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_006,2026-05-19,0.446,32.2,1.8,OK,True,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_005,2026-02-20,0.349,34.9,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_017,2026-01-05,0.155,26.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_022,2026-05-04,0.61,30.2,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,2026-01-22,0.384,16.1,0.0,OK,True,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_010,2026-01-08,0.333,32.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,2026-05-20,0.62,33.2,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,2026-03-22,0.455,33.8,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_023,2026-01-18,0.139,19.1,0.0,ERROR,False,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_011,2026-03-06,0.259,31.9,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_009,2026-03-18,0.329,20.4,0.0,OK,True,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_014,2026-03-28,0.775,28.7,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_015,2026-02-06,0.714,34.3,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,2026-01-27,0.233,30.5,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,2026-05-19,0.567,33.4,0.0,OK,True,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_023,2026-04-30,0.495,34.9,0.0,OK,True,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,2026-03-18,0.345,31.6,0.0,OK,True,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_024,2026-01-17,0.243,25.6,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_014,2026-01-12,0.273,31.3,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_019,2026-04-01,0.81,32.8,0.0,OK,True,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_016,2026-04-05,0.62,22.9,0.0,OK,True,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_014,2026-05-21,0.569,25.2,0.0,OK,True,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_024,2026-01-25,0.33,34.9,0.0,OK,True,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_013,2026-02-10,0.119,18.4,0.0,OK,True,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,2026-05-20,0.481,34.7,0.0,OK,True,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_010,2026-02-22,0.786,16.4,5.4,OK,True,MILL_EAST,sugarcane,2026-01-07,7.44
